fen	san	score	site	c2_pass	best_es	second_best_es	maia_p_600	maia_p_1000	maia_p_1400	maia_p_1800	maia_p_2200	maia_p_2600	gem_600	gem_1000	gem_1400	gem_1800	gem_2200	gem_2600	analysis_url
8/3q1kb1/3p4/2P2p2/5Pnp/2PP3N/P3P1RP/2Q1K3 w - - 1 29	Rxg4	6.5	https://lichess.org/LXDLResK	false	0.8373342157114151	0.8179155706687056	0.23196295905785744	0.0660450295295724	0.01216486745995726	0.0039461659668179085	0.0021380268882379727	0.002058937516542788	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F3q1kb1%2F3p4%2F2P2p2%2F5Pnp%2F2PP3N%2FP3P1RP%2F2Q1K3%20w%20-%20-%201%2029
2r2rk1/ppp2qp1/8/P2p2Bp/1NbQp1nP/6P1/1P3PB1/2R1R1K1 w - - 6 25	Rxc4	6.5	https://lichess.org/50uAQLR3	false	0.7211104801138942	0.6770173032617418	0.055958525492222175	0.04381527309821054	0.057374437426859506	0.09196989243069552	0.2246859338160928	0.42450779532280636	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2r2rk1%2Fppp2qp1%2F8%2FP2p2Bp%2F1NbQp1nP%2F6P1%2F1P3PB1%2F2R1R1K1%20w%20-%20-%206%2025
6k1/3q3p/4bPpP/3p1p2/r2Q1P2/1p2P3/2P5/2K3RR w - - 0 30	Rxg6+	6.5	https://lichess.org/QOJ6c1Cq	false	0.7979314733413094	0.726995752233842	0.0779408402060778	0.08791056008811425	0.0867642139421189	0.07099437905053371	0.07049379908176616	0.07267113682352644	false	false	false	false	false	false	https://flawchess.com/analysis?fen=6k1%2F3q3p%2F4bPpP%2F3p1p2%2Fr2Q1P2%2F1p2P3%2F2P5%2F2K3RR%20w%20-%20-%200%2030
1rrq1k2/p4pp1/2n1pn1p/2Np4/3P3Q/2PB1R1P/P4PP1/4R1K1 w - - 9 24	Rxe6	6.5	https://lichess.org/XTDKuVfz	false	0.8184632999158717	0.7997066738661006	0.04708472842098189	0.10824867701836664	0.20623981930067525	0.3517290266281461	0.4780479622608345	0.5243465084616612	false	false	false	false	false	false	https://flawchess.com/analysis?fen=1rrq1k2%2Fp4pp1%2F2n1pn1p%2F2Np4%2F3P3Q%2F2PB1R1P%2FP4PP1%2F4R1K1%20w%20-%20-%209%2024
1k2r2r/p1p4p/1pnbNpq1/4p1p1/P1P3Q1/1N2B2P/1P3PP1/R2R2K1 w - - 1 23	Rxd6	6.5	https://lichess.org/ZSB341iS	false	0.7136455108934885	0.6881849068891515	0.053703065114287594	0.039849449875413494	0.04177808200985378	0.04628209935049645	0.04943182878632439	0.052523783423014454	false	false	false	false	false	false	https://flawchess.com/analysis?fen=1k2r2r%2Fp1p4p%2F1pnbNpq1%2F4p1p1%2FP1P3Q1%2F1N2B2P%2F1P3PP1%2FR2R2K1%20w%20-%20-%201%2023
5r1k/6p1/p5Qp/2qp4/8/2P4R/Pr4PK/R7 w - - 0 28	Rxh6+	6.5	https://lichess.org/cNuXFX2W	false	0.5	0.4359179701815651	0.21435062817504175	0.18197551109229235	0.22932126629092472	0.28740216569599036	0.27151898236073574	0.20855327834413548	false	false	false	false	false	false	https://flawchess.com/analysis?fen=5r1k%2F6p1%2Fp5Qp%2F2qp4%2F8%2F2P4R%2FPr4PK%2FR7%20w%20-%20-%200%2028
2b1k2r/2q3bp/2p1pnp1/p1PpN3/Pr2pPP1/1NB5/1PP4P/R2Q1RK1 b k - 3 19	Rxb3	6.5	https://lichess.org/dt7SbOoz	false	0.47608474251652944	0.47608474251652944	0.074795553556176	0.07117024549357918	0.06630060780693817	0.10242880157693944	0.11917781997988723	0.11070528298224258	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2b1k2r%2F2q3bp%2F2p1pnp1%2Fp1PpN3%2FPr2pPP1%2F1NB5%2F1PP4P%2FR2Q1RK1%20b%20k%20-%203%2019
2q1k2r/6p1/p2Q1p2/Rb2p2p/4P2P/2P3P1/1B2nP2/1K1R4 w k - 1 29	Rxb5	6.5	https://lichess.org/Vc5PZYTk	false	0.7870339126807213	0.7769924697409847	0.08687498232221537	0.09494443468273357	0.1803706265754454	0.32494319775794756	0.45451284445002715	0.47953940278626783	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2q1k2r%2F6p1%2Fp2Q1p2%2FRb2p2p%2F4P2P%2F2P3P1%2F1B2nP2%2F1K1R4%20w%20k%20-%201%2029
2kr4/p2q2p1/bpnBp1Pr/3pPpQP/P1pP4/2P2R1B/2P2P2/R3K3 w Q - 4 23	Rxf5	6.5	https://lichess.org/UzWKRUWO	false	0.8072639602536954	0.716645830340413	0.03569244356977944	0.024497726060023848	0.04703581611882317	0.11163318230978825	0.23494976968749	0.28934949565690005	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2kr4%2Fp2q2p1%2FbpnBp1Pr%2F3pPpQP%2FP1pP4%2F2P2R1B%2F2P2P2%2FR3K3%20w%20Q%20-%204%2023
r4rk1/p1q1ppbp/1pp1bnp1/6B1/3P4/2P2N1P/PPB2PP1/R2QR1K1 w - - 2 15	Rxe6	6.5	https://lichess.org/8xcyxW9r	false	0.6060654870564154	0.5954683835833042	0.012029635411629384	0.005771617075861494	0.004404748722262785	0.010862871518692398	0.0624217328712357	0.15584547115339328	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r4rk1%2Fp1q1ppbp%2F1pp1bnp1%2F6B1%2F3P4%2F2P2N1P%2FPPB2PP1%2FR2QR1K1%20w%20-%20-%202%2015
r2q1rk1/1p1nb3/2p3pP/p2p1pp1/3P1Bn1/2N1PN2/PPQ2P2/2K3RR w - - 0 18	Rxg4	6.5	https://lichess.org/RsOkF91Q	true	0.8078362028137788	0.6778219194709055	0.03496014180963835	0.07791985094005383	0.21082915688800263	0.4606301723581231	0.7243520856257586	0.7990946888182445	true	true	false	false	false	false	https://flawchess.com/analysis?fen=r2q1rk1%2F1p1nb3%2F2p3pP%2Fp2p1pp1%2F3P1Bn1%2F2N1PN2%2FPPQ2P2%2F2K3RR%20w%20-%20-%200%2018
7r/5pk1/4b1p1/1P4q1/4Pp2/6pP/r3B1P1/2R1RQ1K b - - 1 52	Rxh3+	6.5	https://lichess.org/yLEiQnqf	false	0.7801662604387296	0.774430009988079	0.036917282454714484	0.025455667717905885	0.020063148395744145	0.022543234279301837	0.036115383225734696	0.04723605526158077	false	false	false	false	false	false	https://flawchess.com/analysis?fen=7r%2F5pk1%2F4b1p1%2F1P4q1%2F4Pp2%2F6pP%2Fr3B1P1%2F2R1RQ1K%20b%20-%20-%201%2052
6k1/p6p/6p1/3pP3/q1rN4/2PK4/1P3R2/8 b - - 6 33	Rxd4+	6.5	https://lichess.org/rC5sPhgR	false	0.9131604245116784	0.9098944005759381	0.20212313841076335	0.0962427290041706	0.10908160540464136	0.1969893875158299	0.36375830327354447	0.4324633703775377	false	false	false	false	false	false	https://flawchess.com/analysis?fen=6k1%2Fp6p%2F6p1%2F3pP3%2Fq1rN4%2F2PK4%2F1P3R2%2F8%20b%20-%20-%206%2033
3r2k1/p2r2pp/1p3pn1/7q/2p1P1N1/2PP2QP/P1P3PK/3R1R2 w - - 4 23	Rxf6	6.5	https://lichess.org/XqoeEewl	false	0.7022268698712444	0.6794279896334919	0.04787653050252995	0.1060648655958524	0.15226321169935406	0.17982122088814012	0.22876995416494628	0.3606515918822569	false	false	false	false	false	false	https://flawchess.com/analysis?fen=3r2k1%2Fp2r2pp%2F1p3pn1%2F7q%2F2p1P1N1%2F2PP2QP%2FP1P3PK%2F3R1R2%20w%20-%20-%204%2023
8/p4p2/5k1p/3Br3/2P5/8/PKP5/8 b - - 0 32	Rxd5	6.5	https://lichess.org/JNUAdkVQ	false	0.9007482200375524	0.8925633384935145	0.10220551979728397	0.04345659922790931	0.04555970398973985	0.053284039543066423	0.052681340223007314	0.056421750503976735	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2Fp4p2%2F5k1p%2F3Br3%2F2P5%2F8%2FPKP5%2F8%20b%20-%20-%200%2032
2rq1rk1/p4p1p/4pbp1/3p4/3n4/2N2NQ1/PPP2PPP/R4RK1 b - - 1 18	Rxc3	6.5	https://lichess.org/VOAOSnnx	true	0.8752087753348773	0.7531847075065126	0.12011969002029825	0.23086834437370773	0.31957873419682015	0.3766296996346007	0.46560656525931865	0.5006228263527337	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2rq1rk1%2Fp4p1p%2F4pbp1%2F3p4%2F3n4%2F2N2NQ1%2FPPP2PPP%2FR4RK1%20b%20-%20-%201%2018
1r3q1k/1b4p1/1p2Q1Rp/2p5/1P1P1P2/p1P2R2/P5PP/6K1 w - - 0 29	Rxh6+	6.5	https://lichess.org/m9sfFLwR	false	0.8943160689326426	0.8772056788044249	0.02999128109872195	0.012731961715968368	0.007116622912780511	0.003913101338141216	0.0023670676994094727	0.002784304675407041	false	false	false	false	false	false	https://flawchess.com/analysis?fen=1r3q1k%2F1b4p1%2F1p2Q1Rp%2F2p5%2F1P1P1P2%2Fp1P2R2%2FP5PP%2F6K1%20w%20-%20-%200%2029
r4rk1/p1p1np1p/1p4pP/4P3/3P1Pn1/bRP5/P1QBNq2/3K2R1 b - - 3 25	Nf5	7	https://lichess.org/0ant1XZn	true	0.8358240437072986	0.6217730635233241	0.046362460662867006	0.04096475014657697	0.06431982924204746	0.13885577323256498	0.29684655494767315	0.3332314724110551	true	true	true	false	false	false	https://flawchess.com/analysis?fen=r4rk1%2Fp1p1np1p%2F1p4pP%2F4P3%2F3P1Pn1%2FbRP5%2FP1QBNq2%2F3K2R1%20b%20-%20-%203%2025
r4q1k/2p3p1/p2b2rp/1p1Qp3/2P5/1P2BP1P/1P3P2/R3R2K b - - 2 25	Qf5	6.72	https://lichess.org/u42pV1eV	true	0.8422873339987781	0.5495449603745888	0.09272386628095262	0.10800606473295422	0.1297531126321594	0.15693138267888887	0.17957069982725954	0.11876157510646852	true	false	false	false	false	false	https://flawchess.com/analysis?fen=r4q1k%2F2p3p1%2Fp2b2rp%2F1p1Qp3%2F2P5%2F1P2BP1P%2F1P3P2%2FR3R2K%20b%20-%20-%202%2025
rnb1kbnr/pp3pp1/2pp1q1p/4p2Q/2B1P3/2NP4/PPP2PPP/R1B1K1NR w KQkq - 0 6	Bg5	7	https://lichess.org/qh2IOAP5	false	0.5776116974476763	0.5486333135073832	0.12428953812235785	0.14366728447656177	0.12468848929688546	0.08068383526948994	0.06390052921423037	0.051501222516453164	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rnb1kbnr%2Fpp3pp1%2F2pp1q1p%2F4p2Q%2F2B1P3%2F2NP4%2FPPP2PPP%2FR1B1K1NR%20w%20KQkq%20-%200%206
rbbqr1k1/pp3ppp/5n2/1N1p2B1/8/5B2/PPP2PPP/R2QR1K1 w - - 1 14	Bxd5	6.8	https://lichess.org/rIOSCuIo	false	0.6431661450174323	0.6139489294360486	0.115360323142153	0.1130494326305098	0.06928335616906237	0.029146815421834137	0.01029207160008709	0.008158491400553584	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rbbqr1k1%2Fpp3ppp%2F5n2%2F1N1p2B1%2F8%2F5B2%2FPPP2PPP%2FR2QR1K1%20w%20-%20-%201%2014
rnb2rk1/2p4p/p2pqBp1/1p6/2n1PQ2/5P2/PPP1N1P1/2KR1B1R w - - 1 19	Qh6	6.6	https://lichess.org/lgilq75B	false	0.7639725089990631	0.7538685586972206	0.24720981477127169	0.35991029953012077	0.4455406952392617	0.47595068226821974	0.4456121865651154	0.3140253161652171	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rnb2rk1%2F2p4p%2Fp2pqBp1%2F1p6%2F2n1PQ2%2F5P2%2FPPP1N1P1%2F2KR1B1R%20w%20-%20-%201%2019
r1b1k1nr/pp3ppp/2n1p3/q2pP3/1b1P4/PQN5/1P3PPP/R1B1KBNR b KQkq - 2 8	Nxd4	7	https://lichess.org/s7zp4HAf	true	0.7158975342204064	0.48343670268785593	0.511198559467775	0.574248994300974	0.6064662801385555	0.5996161075981639	0.7157315229950725	0.7084073582556317	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1b1k1nr%2Fpp3ppp%2F2n1p3%2Fq2pP3%2F1b1P4%2FPQN5%2F1P3PPP%2FR1B1KBNR%20b%20KQkq%20-%202%208
1r1q2kr/p7/Q4n1p/2pbN1p1/8/3P2P1/P5PP/R4R1K b - - 0 22	Rb2	6.6	https://lichess.org/m5W1Hako	false	0.7864161013518403	0.7448792723830472	0.07666856050216216	0.10834255671442074	0.13312584365638627	0.11695643415610278	0.10277299431387883	0.08388770585731627	false	false	false	false	false	false	https://flawchess.com/analysis?fen=1r1q2kr%2Fp7%2FQ4n1p%2F2pbN1p1%2F8%2F3P2P1%2FP5PP%2FR4R1K%20b%20-%20-%200%2022
r1q1r1k1/pp1n1pbp/2n1p1p1/3N2B1/8/5NP1/PPQ1PP1P/R2R2K1 w - - 0 17	Ne7+	7.2	https://lichess.org/7eznI1k1	false	0.5275875538925041	0.5229967635676993	0.21893236356417764	0.17765944321406713	0.08286038717507868	0.03494596925602467	0.011702985325909111	0.0052668628116940615	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1q1r1k1%2Fpp1n1pbp%2F2n1p1p1%2F3N2B1%2F8%2F5NP1%2FPPQ1PP1P%2FR2R2K1%20w%20-%20-%200%2017
rn2r1k1/pp3ppp/2p5/q2p4/3P2b1/P1PQ1N2/2P1BPPP/2KR3R w - - 1 14	Ng5	7.2	https://lichess.org/QhuvC3jO	true	0.47700323643230064	0.33108601360457973	0.19543241816704623	0.1891352831632174	0.1429086778894036	0.10593917976367963	0.11075126441749779	0.2410615750367165	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rn2r1k1%2Fpp3ppp%2F2p5%2Fq2p4%2F3P2b1%2FP1PQ1N2%2F2P1BPPP%2F2KR3R%20w%20-%20-%201%2014
r3k2r/ppp2ppp/5B2/2q1p3/2NnP3/8/PPP3PP/R3QRK1 w kq - 1 14	Qf2	7	https://lichess.org/yZa4nw7u	false	0.6078223009272731	0.5413288883579234	0.011202391271173277	0.011781477015588739	0.015007763766901815	0.02987651922803532	0.04759634462570646	0.050913312105442594	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r3k2r%2Fppp2ppp%2F5B2%2F2q1p3%2F2NnP3%2F8%2FPPP3PP%2FR3QRK1%20w%20kq%20-%201%2014
3r4/5k1p/rq3p2/pp2pP2/8/1P1b2R1/PB4PP/3R3K b - - 7 28	Ra7	7	https://lichess.org/F0NBmSuo	false	0.9269418544037995	0.9171620770109894	0.02448243152252988	0.013106401565017946	0.007092322635367589	0.003149611910049073	0.0017304082893259806	0.0014134037824434951	false	false	false	false	false	false	https://flawchess.com/analysis?fen=3r4%2F5k1p%2Frq3p2%2Fpp2pP2%2F8%2F1P1b2R1%2FPB4PP%2F3R3K%20b%20-%20-%207%2028
2rr2k1/1b5p/p3p1pP/4Bp2/8/1q3PQ1/1b6/1R3R1K b - - 1 32	Rd3	7.2	https://lichess.org/loJ9lwHA	false	0.8914994675781045	0.8764102358709694	0.0666951398905529	0.06649762431917276	0.04147550783297141	0.01958384003713286	0.012526931768278068	0.01241901609033423	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2rr2k1%2F1b5p%2Fp3p1pP%2F4Bp2%2F8%2F1q3PQ1%2F1b6%2F1R3R1K%20b%20-%20-%201%2032
r2q1rk1/p4ppp/8/5b2/5Q2/P3N2P/BP2pPP1/R5K1 b - - 0 23	Qd2	6.8	https://lichess.org/IY4mXr6Y	false	0.7961445499054107	0.7937437388061465	0.11888739024947677	0.13728931329505825	0.11327389015499024	0.1271105337638967	0.21853384636780457	0.3026407682815711	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r2q1rk1%2Fp4ppp%2F8%2F5b2%2F5Q2%2FP3N2P%2FBP2pPP1%2FR5K1%20b%20-%20-%200%2023
rnb1kb1r/pp2qppp/2pp4/4N3/Q7/8/PPPP1PPP/RNB1KB1R w KQkq - 0 7	Be2	7	https://lichess.org/yXde8kHS	false	0.4981589683200522	0.49539752999711567	0.11615224924085656	0.2367706165376307	0.3904786636150469	0.3904531192213421	0.23242583386271812	0.15864291317602452	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rnb1kb1r%2Fpp2qppp%2F2pp4%2F4N3%2FQ7%2F8%2FPPPP1PPP%2FRNB1KB1R%20w%20KQkq%20-%200%207
2r1r1k1/1Qp2p1p/6p1/5pq1/8/P4P2/4P2P/2R2R1K b - - 4 26	Rxe2	6.72	https://lichess.org/iGXZhyNb	false	0.8072639602536954	0.7299091321665175	0.2837519108620883	0.24705357030445382	0.10912302117723284	0.03851924681579882	0.01248598473061354	0.004084486839762202	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2r1r1k1%2F1Qp2p1p%2F6p1%2F5pq1%2F8%2FP4P2%2F4P2P%2F2R2R1K%20b%20-%20-%204%2026
4r1k1/p3brP1/1p3pQ1/2p4R/8/2P5/1P6/1KB2q2 b - - 7 37	Rxg7	6.72	https://lichess.org/dBJF3EIN	true	0.5	0.02455256365856777	0.6169222692758635	0.7513231712413369	0.7804974181118978	0.7939099933367126	0.789741450871311	0.7695890760153605	false	false	false	false	false	false	https://flawchess.com/analysis?fen=4r1k1%2Fp3brP1%2F1p3pQ1%2F2p4R%2F8%2F2P5%2F1P6%2F1KB2q2%20b%20-%20-%207%2037
2r3k1/5ppp/p7/3Q4/4PqP1/1Pp2P2/b1P1B2P/3K3R b - - 0 27	Bxb3	7	https://lichess.org/86Bqel5Q	false	0.727725934311086	0.6582286101488871	0.14922036603009153	0.13443999939670856	0.10242347376037089	0.17619494896237156	0.4394940412827286	0.5403167033922605	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2r3k1%2F5ppp%2Fp7%2F3Q4%2F4PqP1%2F1Pp2P2%2Fb1P1B2P%2F3K3R%20b%20-%20-%200%2027
3r2k1/pp4p1/2n1P2p/2qB1rn1/8/1QP2P2/P5PP/3RK2R w K - 0 19	e7+	7	https://lichess.org/6YRL9D9D	true	0.7342422977111449	0.1799012073028387	0.528436153722606	0.8094955595367372	0.875991052996795	0.8941468883426219	0.8959685391162354	0.8540973213622683	false	false	false	false	false	false	https://flawchess.com/analysis?fen=3r2k1%2Fpp4p1%2F2n1P2p%2F2qB1rn1%2F8%2F1QP2P2%2FP5PP%2F3RK2R%20w%20K%20-%200%2019
1r3rk1/1bp1bpp1/pp3P1p/4P3/1n4Q1/2n3PP/P7/R1B2K2 b - - 0 24	Bxf6	7	https://lichess.org/ghA0iPPh	false	0.5731136939018822	0.5	0.26126989070898327	0.3342385696725665	0.48589982029858514	0.5675664669402404	0.48980873699194827	0.4506857853639215	false	false	false	false	false	false	https://flawchess.com/analysis?fen=1r3rk1%2F1bp1bpp1%2Fpp3P1p%2F4P3%2F1n4Q1%2F2n3PP%2FP7%2FR1B2K2%20b%20-%20-%200%2024
r4rk1/5p1p/pq3Pp1/1B2P3/1Q1p4/1P5P/P4P2/R5K1 w - - 0 28	Qd2	7	https://lichess.org/abB5xpIm	true	0.6346718261450347	0.23735796573735787	0.026266808311469925	0.1174471749649835	0.3500085582262101	0.701274599412074	0.9161402233851925	0.9514533425177909	true	false	false	false	false	false	https://flawchess.com/analysis?fen=r4rk1%2F5p1p%2Fpq3Pp1%2F1B2P3%2F1Q1p4%2F1P5P%2FP4P2%2FR5K1%20w%20-%20-%200%2028
8/pkP2ppp/1p6/8/2q1PQ2/P4P1P/1P4P1/1K6 w - - 2 36	c8=B+	6.9	https://lichess.org/ROJ4mlWz	false	0.7188835525772427	0.7188835525772427	0.002012217541546561	0.0016280357836613215	0.0009474673924569275	0.0005425214295768862	0.0003316077441822385	0.0002127832553733561	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2FpkP2ppp%2F1p6%2F8%2F2q1PQ2%2FP4P1P%2F1P4P1%2F1K6%20w%20-%20-%202%2036
r2q3r/2pb1kbn/p5n1/1pBPp1P1/4P3/3B1P2/PP1QN3/2K3RR b - - 0 24	Nxg5	6.6	https://lichess.org/TJkVEkjK	true	0.5785097804984198	0.3576793498105364	0.2232845810498405	0.23341039134067904	0.14359910147995653	0.08838120621849845	0.08980232702165533	0.10445633423221475	false	false	false	true	true	false	https://flawchess.com/analysis?fen=r2q3r%2F2pb1kbn%2Fp5n1%2F1pBPp1P1%2F4P3%2F3B1P2%2FPP1QN3%2F2K3RR%20b%20-%20-%200%2024
r2r2k1/1pq1bppp/2n1pn2/p1Np4/3P4/P3BB1P/1PPQ1PP1/R4RK1 b - - 3 15	Nxd4	6.8	https://lichess.org/g0RXIsVA	false	0.5998952814867482	0.5803043837193158	0.006969858464347235	0.0019212252957165274	0.00232282890168412	0.007413000623623069	0.016276041784384042	0.014484212178537056	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r2r2k1%2F1pq1bppp%2F2n1pn2%2Fp1Np4%2F3P4%2FP3BB1P%2F1PPQ1PP1%2FR4RK1%20b%20-%20-%203%2015
1r3rk1/3n1ppp/3b4/1n2p3/2N5/8/PP3PPP/R2R2K1 b - - 7 21	Nf6	7.2	https://lichess.org/HoNgY4NW	false	0.8200987926971613	0.8123675424543686	0.05077223477872496	0.0977267208336102	0.1265376155709702	0.097822327092609	0.04347168275440061	0.030742626268934394	false	false	false	false	false	false	https://flawchess.com/analysis?fen=1r3rk1%2F3n1ppp%2F3b4%2F1n2p3%2F2N5%2F8%2FPP3PPP%2FR2R2K1%20b%20-%20-%207%2021
r4rk1/pb3ppp/1pnqp3/2p1N3/3PB3/8/PPP2PPP/R2QR1K1 w - - 3 14	dxc5	6.8	https://lichess.org/vsPlYuxK	false	0.6139489294360486	0.5713110574149893	0.08024593889736316	0.09772673471742717	0.10615281194595655	0.1362712579933695	0.2283990711856911	0.2627443892456781	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r4rk1%2Fpb3ppp%2F1pnqp3%2F2p1N3%2F3PB3%2F8%2FPPP2PPP%2FR2QR1K1%20w%20-%20-%203%2014
r1b1k2r/ppp1q2p/2n2np1/4p3/8/2Q2N2/PP3PPP/RNB2RK1 w - - 0 13	Nxe5	6.8	https://lichess.org/NtRyCGVh	false	0.648220254322344	0.6440107489122191	0.1767147702395241	0.10812252121822029	0.09054798062636896	0.07781632699814632	0.0435644253596738	0.017627543665225745	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1b1k2r%2Fppp1q2p%2F2n2np1%2F4p3%2F8%2F2Q2N2%2FPP3PPP%2FRNB2RK1%20w%20-%20-%200%2013
6k1/1p3pp1/p1r1pn1p/1qb1B3/N7/1P2P3/P2Q1PPP/2R3K1 b - - 2 23	Bxe3	7	https://lichess.org/vrlvDCMm	false	0.7136455108934885	0.6640030811678618	0.059453532687869154	0.051629664407360824	0.05287448622401431	0.06310627512922758	0.08983161215924901	0.12420611029502913	false	false	false	false	false	false	https://flawchess.com/analysis?fen=6k1%2F1p3pp1%2Fp1r1pn1p%2F1qb1B3%2FN7%2F1P2P3%2FP2Q1PPP%2F2R3K1%20b%20-%20-%202%2023
4k2r/1q1bbp1p/pB4p1/4p1Pn/1p2r2P/5N2/PPPQN3/1K1RR3 w k - 4 23	Nxe5	6.6	https://lichess.org/JO8Y7pAb	true	0.5027615319200139	0.3696073624137258	0.18235828879152016	0.10568064067061737	0.09014360850733577	0.07014405846367236	0.06987848835918252	0.10320467402083341	false	false	true	true	true	false	https://flawchess.com/analysis?fen=4k2r%2F1q1bbp1p%2FpB4p1%2F4p1Pn%2F1p2r2P%2F5N2%2FPPPQN3%2F1K1RR3%20w%20k%20-%204%2023
2R5/6pk/1r5p/8/r1b3RP/1p3PK1/6P1/8 b - - 3 43	b2	7	https://lichess.org/KIhDtVUp	false	0.9092888130340637	0.907450014345987	0.6211758349464831	0.5632650877579973	0.5927058988233631	0.7183040025675764	0.8468947252910582	0.8202047072586612	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2R5%2F6pk%2F1r5p%2F8%2Fr1b3RP%2F1p3PK1%2F6P1%2F8%20b%20-%20-%203%2043
6k1/1B3ppp/4b3/p3p3/8/PnN1P1P1/KP1r1P1P/7R w - - 4 27	Bd5	7.2	https://lichess.org/jJ8whtQP	false	0.5	0.5	0.09110893416752988	0.09218693716138579	0.1245716910675758	0.22427652416258473	0.39844135503133316	0.4614283454686411	false	false	false	false	false	false	https://flawchess.com/analysis?fen=6k1%2F1B3ppp%2F4b3%2Fp3p3%2F8%2FPnN1P1P1%2FKP1r1P1P%2F7R%20w%20-%20-%204%2027
5rk1/1RP2ppp/3N1n2/qpQn4/r7/7P/5PP1/5R1K b - - 0 31	Nxc7	6.6	https://lichess.org/0oKRNM5d	true	0.5202403732122675	0.31181509311084854	0.2734138754887229	0.42587578691665867	0.5040213648408528	0.5910009007086217	0.6392496286698504	0.5969515825927335	false	false	false	false	false	false	https://flawchess.com/analysis?fen=5rk1%2F1RP2ppp%2F3N1n2%2FqpQn4%2Fr7%2F7P%2F5PP1%2F5R1K%20b%20-%20-%200%2031
r2q1rk1/ppp2pp1/2p2b1p/4p3/4P1bP/2NP1N2/PPP1QPP1/R3K2R b KQ - 2 11	Bxh4	7.2	https://lichess.org/DhSzPj7o	false	0.6148212729952696	0.6043059266170111	0.08141076185615419	0.12758433364323016	0.12919254080141424	0.08794936335072659	0.07250568056375206	0.1072087571803968	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r2q1rk1%2Fppp2pp1%2F2p2b1p%2F4p3%2F4P1bP%2F2NP1N2%2FPPP1QPP1%2FR3K2R%20b%20KQ%20-%202%2011
2k1r1r1/pppqB2p/8/3p1b2/3P4/2P2N2/P1P1Q1PP/R3KB1R w KQ - 1 16	Ne5	6.6	https://lichess.org/3Bu5aEd5	false	0.765297821079766	0.7646358107375071	0.4018530880746207	0.47385539908619695	0.44231689882296965	0.4959032320185346	0.6072595802270041	0.646186793704615	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2k1r1r1%2FpppqB2p%2F8%2F3p1b2%2F3P4%2F2P2N2%2FP1P1Q1PP%2FR3KB1R%20w%20KQ%20-%201%2016
r3kb1r/ppp2ppp/2n3b1/3qp3/8/5NP1/PPPP1PBP/R1BQ1RK1 w kq - 0 9	Nxe5	6.8	https://lichess.org/4Z0uBxh6	true	0.7801662604387296	0.623503343299711	0.09490906523232538	0.1228975226266167	0.2006352035730956	0.3730511405970543	0.8105267245258488	0.8085816956871102	true	false	false	false	false	false	https://flawchess.com/analysis?fen=r3kb1r%2Fppp2ppp%2F2n3b1%2F3qp3%2F8%2F5NP1%2FPPPP1PBP%2FR1BQ1RK1%20w%20kq%20-%200%209
8/6p1/6Pk/5P2/7P/pRn5/1n6/5K2 b - - 1 46	a2	7	https://lichess.org/632bFybC	false	0.5165632973121441	0.497238468079986	0.7016958413785341	0.7237343699072989	0.7018097984345067	0.6702124877986505	0.5849369009610048	0.4694722870036731	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F6p1%2F6Pk%2F5P2%2F7P%2FpRn5%2F1n6%2F5K2%20b%20-%20-%201%2046
1rb2r2/2p2p1Q/p3pkB1/1p4q1/3P4/8/1PP2P2/1K1R3R w - - 3 29	f4	7	https://lichess.org/Z0OVZGqj	true	0.853213948464882	0.7462761887954177	0.07251958146695749	0.07323385232514966	0.060491824259302655	0.04128308691912208	0.025135030541670718	0.016550464190429624	true	true	true	true	true	true	https://flawchess.com/analysis?fen=1rb2r2%2F2p2p1Q%2Fp3pkB1%2F1p4q1%2F3P4%2F8%2F1PP2P2%2F1K1R3R%20w%20-%20-%203%2029
